Happy Fruits Bomb - Cube Blast,nan,nan,nan,nan
Happy Fruits Bomb - Cube Blast,Anita,Neutral,0,0
Happy Fruits Bomb - Cube Blast,I love game!,Neutral,0,0.5
Happy Fruits Bomb - Cube Blast,addictive & good play !,Positive,0.4375,0.75
Happy Fruits Bomb - Cube Blast,love,Positive,0.5,0.6
Happy Fruits Bomb - Cube Blast,nan,nan,nan,nan
Happy Fruits Bomb - Cube Blast,fun!,Positive,0.375,0.2
Happy Fruits Bomb - Cube Blast,love games,Positive,0.5,0.6
Happy Fruits Bomb - Cube Blast,nan,nan,nan,nan
Happy Fruits Bomb - Cube Blast,Boring,Negative,-1,1
Happy Street,The reason I give game 5 star review I installed played game could get free flooz I never got reward. I contacted tech support everything I never got anything. Support responded told I received flooz even though I didn't. Other game great. Its cute nice characters. The graphics great overall fun game play,Positive,0.139583333,0.539583333
Happy Street,nan,nan,nan,nan
Happy Street,nan,nan,nan,nan
Happy Street,I problem I open add fills whole screen x closes screen opens game page store. I LG phone I'm sure model hope fix really quite annoying. Other game fun really good time killer.,Positive,0.0175,0.486388889
Happy Street,nan,nan,nan,nan
Happy Street,"Every time I open app, ad. My option ad, dismiss it. The ad closes app, causing reopen app, causing scenario repeat again. Short answer, can't play ads.",Neutral,0,0.4
Happy Street,nan,nan,nan,nan
Happy Street,"My game data disappeared. My data supposed saved Facebook I login whenever I connect it. My street load. I've waste much time money game. The game really fun play, I data back star",Negative,-0.128571429,0.228571429
Happy Street,nan,nan,nan,nan
Happy Street,nan,nan,nan,nan
Happy Street,"I editing previous review game become boring. I seen anything new long time, I streets. Most friends level 60+ rarely play. I ask help. It died vine!",Negative,-0.086471861,0.545887446
Happy Street,nan,nan,nan,nan
Happy Street,I used play game back 4 years ago I enjoyed alot. I got back reason rate low I hate adds keeps popping. Before there's adds. Now everytime.,Negative,-0.116666667,0.383333333
Happy Street,"I really want like game, keeps frustrating glitches im finally uninstalling it. Generally adds dont bother many way close opening dropping page, sometimes crashes game too. And today 3 buildings disappeared, re-opening many time checking updates still gone. This game potential unplayable.",Negative,-0.068181818,0.590909091
Happy Street,nan,nan,nan,nan
Happy Street,"I love game super fun cute, wish actual mini games could play anytime get rewards for. Maybe story missions actual adventure quests send certain characters could certain attributes make qualified certain tasks, etc. Otherwise much like game would like see potential grow even addictive game.",Positive,0.085079365,0.512063492
Happy Street,"Overall cute game! Meet cute characters, build little village, make money, fun! I love creativity game gives well chance get inspiration. You wait create things overall, sweet game play pass time.",Positive,0.067045455,0.468181818
Happy Street,nan,nan,nan,nan
Happy Street,nan,nan,nan,nan
Happy Street,I played game I'm addicted it... hubby thinks I'm crazy. Problem themes tab load HTC One V I can't finish question. :-( please fix it.,Negative,-0.5375,0.725
Happy Street,"hey, recently noticed buildings disappeared main street there. Can help fix it?",Positive,0.083333333,0.291666667
Happy Street,nan,nan,nan,nan
Happy Street,nan,nan,nan,nan
Happy Street,This fun way kill time. I also like easy buy/make buildings complete goals without spending real money. :),Positive,0.306666667,0.546666667
Happy Street,"After connecting Facebook constantly asks post timeline. And dismissing it, comes right back I close reopen stops popping up. Also can't close advertisements since they're ridiculously blown size choice it.",Negative,-0.011904762,0.467261905
Happy Street,Everytime I forget login sort issues quick take care problem. Fun game play meditate to.,Positive,0.077777778,0.366666667
Happy Street,nan,nan,nan,nan
Happy Street,nan,nan,nan,nan
Happy Street,"I could type first time typingi this... Anyways daughter loves game wishes people could play fun it, loves game thank much whoever made amazing! I send luck way!",Positive,0.147916667,0.405555556
Happy Street,nan,nan,nan,nan
Happy Street,nan,nan,nan,nan
Happy Street,"I LOVE THIS GAME! I've playing since July 2013 never gets boring, tons fun! Godzilab five star tech support also! I do, however, wish Godzilab would offer long-time players!",Negative,-0.103515625,0.55
Happy Street,nan,nan,nan,nan
Happy Street,I could give 5 stars update add new mini games like Happy Pet story..so earn fl oz watching videos time.,Positive,0.468181818,0.727272727
Happy Street,I like game lot I've played since forever phones tablets I've never gotten farther mountains time I'm determined to!,Negative,-0.5,0.4
Happy Street,nan,nan,nan,nan
Happy Street,"My review got removed? Or least, newest one, went back ""I love it"" back 2014 um.. what's happening reviews getting removed?",Positive,0.05,0.25
Happy Street,"Quite entertaining, cute graphics, time consuming Add id friend : yaapyaa",Positive,0.5,0.85
Happy Street,I played ago phone ruined. Im glad new phone play!!!!,Positive,0.416459517,0.727272727
Happy Street,"Great game, played years ago decided start fresh. Still hold up. Super cute charming way kill time.",Positive,0.372222222,0.719444444
Harkins Theatres,It never opened. It's worthless. Tried uninstalling multiple times result.,Negative,-0.4,0.45
Harkins Theatres,Too new rate,Positive,0.136363636,0.454545455
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,It open Android phone,Neutral,0,0.5
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,This junk sends elsewhere purchase ticket! I give info I go another site create another account buy damn tickets! Ridiculous! Integrate love God! Just unnecessary grief. Made hate hate Harkins making like that.,Negative,-0.431944444,0.75
Harkins Theatres,I've tried twice became frustrated it. It timed out...the color available seats vs sold seats obvious first glance....also I sure direction screen located.,Positive,0.09,0.464444444
Harkins Theatres,"Does work phone. Locks up. Needs fixed, I problem.",Positive,0.1,0.2
Harkins Theatres,"I app, stopped working, kept kicking out. I reinstalled & Its thing.",Neutral,0,0
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,I able get work kicks every time . This needs fixed soon possible .,Positive,0.2,0.608333333
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,All terrible lies best thing ever but... HATERS GONNA HATE,Negative,-0.266666667,0.733333333
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,Terrible app. At first I problem sudden stopped working! This needs fixed ASAP!!!!!,Negative,-0.111206055,0.508333333
Harkins Theatres,"Remove annoying ""Are sure want exit app"" message. I growed enuff knows I wants leave app.",Negative,-0.033333333,0.62962963
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,All sudden stopped working,Neutral,0,0.5
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,It's okay,Positive,0.5,0.5
Harkins Theatres,I love,Positive,0.5,0.6
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,Can't really anything check movie times. I hoping able reserved seating Harkins gift card option hoping see improvement soon point app.,Positive,0.35,0.4125
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,Fix app!!! How many complaints get get asses fix damn app?!?!,Positive,0.78125,0.5
Harkins Theatres,"Craptastic piece junk app. Doesn't work nothing! But, might get discount anyway see works. If Harkins paid this, got hosed. If intern seems right.",Positive,0.285714286,0.535714286
Harkins Theatres,Love app. Use time. Never problem it.,Positive,0.5,0.6
Harkins Theatres,"Unable all. Have awards number, phone number two passwords cant buy tickets. STUPID.",Negative,-0.65,0.75
Harkins Theatres,"When signing says please confirm password second password input, I can't even sign awards.",Neutral,0,0
Harkins Theatres,dine look movies far. I hope learn more.,Positive,0.3,0.75
Harkins Theatres,nan,nan,nan,nan
Harkins Theatres,The old better sucks,Positive,0.1,0.333333333
Harry Potter: Hogwarts Mystery,"Really, SO Fun! It sucks waiting energy, I mean option buy coins & spend various things including wait, free play RPG games days. However, like HP & little games I would definitely recommend game.",Negative,-0.053125,0.4859375
Harry Potter: Hogwarts Mystery,"Be careful spend lot gold. You need progress story. I made mistake spending much pay real money buy some. If happen I would give five stars. Graphics look nice (even things overlap other) storyline bit intriguing. It's fun self Hogwarts, like living childhood dream.",Positive,0.196428571,0.496428571
Harry Potter: Hogwarts Mystery,I love game. Wish energy would acquired faster instead wait 4 minutes. Wish given option switch houses within first year slytherin house like I merula lackeys would gryffindor instead house make since. Wish chapters would done quicker friend waiting end year 4 nothing do. Also wish game available tablets well.,Positive,0.07,0.426666667
Harry Potter: Hogwarts Mystery,"The story great, graphics good, gameplay enjoyable. The way classes run slow make sense. And needs fun activities waiting energy reload. And activities like drinking butterbeer friends options actually learn friends things over. And hidden energy crystals find. Also sorted house instead choosing it. And choices make actually impact story, choices seem impact all.",Positive,0.229166667,0.385416667
Harry Potter: Hogwarts Mystery,"It would far better could play 30 seconds time wait hour half energy refill play another 30 seconds. Otherwise sit around 4 minutes get energy point get low. The whole pay garage even though cheap. I suggest changing get every 2 minutes instead every 4 or, even better, make paid version away microtransactions gives every 1 minute.",Positive,0.219047619,0.50952381
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"What kind game asks review paywalls you? This thats what! When HP series gonna get real game? Fanbois get fix content, thats great wanna pay already seen AGAIN. The repeating world Harry Potter.",Positive,0.075,0.6625
Harry Potter: Hogwarts Mystery,"Clearly, even though gotten MANY negative reviews; decided nothing make actual game. All tap, wait. Tap wait. That's all. And storyline characters seem forced! Nothing, NOTHING good app. All way Jam City make money. Please, waste time rubbish.",Positive,0.003125,0.322916667
Harry Potter: Hogwarts Mystery,"There much downtime game. It takes seconds energy points way acquire paying waiting. Having something players interact wait would nice. Other that, graphics great story-line seems good, far.",Positive,0.267857143,0.617857143
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,A game amazing potential blocked wait hours continue story line. It's bad enough wait long energy refills energy gone mere 30 seconds. It honestly feels like devs want us play game.,Negative,-0.094444444,0.62962963
Harry Potter: Hogwarts Mystery,"okay SO satisfying whoever loves HP universe. however there's still things. it'd wonderful u could actually play full 3d, meaning zoom in/out universe, whole scenes could larger filled something. obviously it'd make game weight slightly larger I guess worthy it.",Positive,0.240277778,0.6125
Harry Potter: Hogwarts Mystery,"I really like game. The storyline intriguing. Waiting energy sucks though. At least make max more. 25 enough, 30 ish would much better. Maybe make delay shorter too! Something like 2.5 minutes would nice. Overall nice game, decent graphics.",Positive,0.122435897,0.482051282
Harry Potter: Hogwarts Mystery,"Okay. This pretty good game. But considering fact wait forever refill energy, fact need energy ANYTHING game, makes want delete it.. also option end lesson passed however many stars need.",Positive,0.191666667,0.566666667
Harry Potter: Hogwarts Mystery,Glitchy app. You energy wait recharge complete tasks. Energy takes long time refill sometimes progress lost like server record done. Also loses energy I spend I'm playing. Wait times take long too. Decrease wait times take care server/progress tracking issues alright.,Negative,-0.075,0.325
Harry Potter: Hogwarts Mystery,"Love concept game, love back Harry Potter world. I DON'T like LONG takes accomplish tasks long takes energy come back. It would great able get task done learning new Potion done without go back 3 times taking day so.",Positive,0.176033058,0.384504132
Harry Potter: Hogwarts Mystery,Great game! Very addicting. I would given 5 stars easier get energy. You would lot energy almost every mission game. And takes forever energy recharge. I want spend ton real-world money buy energy mobile game. Otherwise I loved it!,Positive,0.095833333,0.508333333
Harry Potter: Hogwarts Mystery,"Welcome Hogwarts, sort of. If thought witch wizard would fun, well, get ready study patience, graphics good, gameplay is...well, much game waiting simulator. There alot waiting energy, unless open wallet, kind shameless attempt exploit Hogwarts nostalgia ""Weasley's' way bank account. A shame really I enjoy time I energy spend. In present state kind boring ""click cause not"" slog gameplay. There IS potential here, execution is....wanting Ron different dress robes. Worth look, may keep interest long.",Positive,0.163333333,0.566666667
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"I've gotten need wait/pay energy, lesson get attributes lame. My compassion high enough Hagrid invited hut dinner I forced say no. He proceeded tell I hurt feelings. Thanks developers. Getting better updates.",Positive,0.01,0.448333333
Harry Potter: Hogwarts Mystery,"Year fun enough keep going see happens. Year two needs refinement. Constantly lagging freezing up, never problem I got level. It's hardly playable, though I keep trying hoping get better, luck.",Positive,0.101666667,0.415
Harry Potter: Hogwarts Mystery,"This game looked pretty cool, I disappointed, perturbed egregious push micro transactions. The long waiting time energy charge ridiculous. I got quite bored, even I figured I leave classroom, change another pass time, I'm unhappy slow game progresses. It pushes try buying gems, speed gameplay. I buy gems get section, real money translated little payoff game. I played Pokemon Go since came out, I waste plenty time waiting, pay dollars game boost, ridiculous.",Negative,-0.253385417,0.59375
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"Even wait 4 minutes energy, I like game much. You calculate energy also slows progress - me, that's nice, takes time finish time enjoy! Also temporary quests definitely possible finish without spending money. But can't really choose path - really important story, answers give - maybe get loose house points, story same.",Positive,0.158119658,0.521581197
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"Really enjoyed game I learned take every opportunity try make pay real money buy gems energy. They make hard case dueling impossible complete without spending game money. I mind slow updates I mostly play pass time. I hope game learn it's, time, many problems.",Negative,-0.059848485,0.503787879
Harry Potter: Hogwarts Mystery,"I saw many negative reviews I almost game, I love HP. I able play least 20 min. energy became problem, I RL stuff came back game find full energy. This game fantastic graphics, engaging UI, plotline potential. And free! I think complaints stem expecting much. Don't binge game. Use short time-killer intermittently.",Positive,0.067647059,0.504411765
Harry Potter: Hogwarts Mystery,"A little frustrating. Im year 4, half way through. Can't go further. Its like game made further. I classes anything. Just says patient",Negative,-0.192361111,0.494444444
Harry Potter: Hogwarts Mystery,"It's great game fact takes waaaaaaaaay long replenish energy start barely energy begin with. Unless super patient game player, get app...it drain bank account.",Positive,0.055555556,0.452777778
Harry Potter: Hogwarts Mystery,"This game amazing. The graphic design good better I've seen mobile game app. The conflicts game make gamer want play more. The creativity characters design personality make game good well. This best mobile game I've ever played. Keep good work Jam City, Inc.",Positive,0.207692308,0.492307692
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,I love game im still stuck Year 4 chapter 12 controls like wanna go. Also hate fact cant choose friends like need friend choices. We also need pets stuff,Negative,-0.233333333,0.633333333
Harry Potter: Hogwarts Mystery,"Really, SO Fun! It sucks waiting energy, I mean option buy coins & spend various things including wait, free play RPG games days. However, like HP & little games I would definitely recommend game.",Negative,-0.053125,0.4859375
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,I love game. Wish energy would acquired faster instead wait 4 minutes. Wish given option switch houses within first year slytherin house like I merula lackeys would gryffindor instead house make since. Wish chapters would done quicker friend waiting end year 4 nothing do. Also wish game available tablets well.,Positive,0.07,0.426666667
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,This game could amazing I spend energy everything goes quickly. I mean really I spend energy roll freaking eyes. And cost way much coins gems anything takes forever get any. Sorry I'm spending money progress game. Maybe get added stuff game play.,Negative,-0.1265625,0.5234375
Harry Potter: Hogwarts Mystery,I'm Harry Potter fan. I absolutely love game. Yes takes energy fill I like otherwise would probably finish game pretty quick. I would keep make game still fun now. People saying taken forever energy full nothing else better 24/7 every minute every day. Personally I love I love things are. I probably vouch sister's too. Keep good work. Also I issue far game hopefully stays way.,Positive,0.173809524,0.553571429
Harry Potter: Hogwarts Mystery,"What kind game asks review paywalls you? This thats what! When HP series gonna get real game? Fanbois get fix content, thats great wanna pay already seen AGAIN. The repeating world Harry Potter.",Positive,0.075,0.6625
Harry Potter: Hogwarts Mystery,"Clearly, even though gotten MANY negative reviews; decided nothing make actual game. All tap, wait. Tap wait. That's all. And storyline characters seem forced! Nothing, NOTHING good app. All way Jam City make money. Please, waste time rubbish.",Positive,0.003125,0.322916667
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"okay SO satisfying whoever loves HP universe. however there's still things. it'd wonderful u could actually play full 3d, meaning zoom in/out universe, whole scenes could larger filled something. obviously it'd make game weight slightly larger I guess worthy it.",Positive,0.240277778,0.6125
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"Okay. This pretty good game. But considering fact wait forever refill energy, fact need energy ANYTHING game, makes want delete it.. also option end lesson passed however many stars need.",Positive,0.191666667,0.566666667
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"Love concept game, love back Harry Potter world. I DON'T like LONG takes accomplish tasks long takes energy come back. It would great able get task done learning new Potion done without go back 3 times taking day so.",Positive,0.176033058,0.384504132
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"Welcome Hogwarts, sort of. If thought witch wizard would fun, well, get ready study patience, graphics good, gameplay is...well, much game waiting simulator. There alot waiting energy, unless open wallet, kind shameless attempt exploit Hogwarts nostalgia ""Weasley's' way bank account. A shame really I enjoy time I energy spend. In present state kind boring ""click cause not"" slog gameplay. There IS potential here, execution is....wanting Ron different dress robes. Worth look, may keep interest long.",Positive,0.163333333,0.566666667
Harry Potter: Hogwarts Mystery,"Enjoyed game game reset whatever reason can't get save back. Been playing came I got quite far, know I'm back start data wiped. Any assistance would handy.",Positive,0.057142857,0.485714286
Harry Potter: Hogwarts Mystery,"You enough energy points complete task wait FOREVER energy refill. On top that, I exit game wait energy refill, half time I come back find task progress I made reset I'm starting task again. Game needs major updates. It's kinda fun, fun enough.",Positive,0.024652778,0.322222222
Harry Potter: Hogwarts Mystery,"I've gotten need wait/pay energy, lesson get attributes lame. My compassion high enough Hagrid invited hut dinner I forced say no. He proceeded tell I hurt feelings. Thanks developers. Getting better updates.",Positive,0.01,0.448333333
Harry Potter: Hogwarts Mystery,"Year fun enough keep going see happens. Year two needs refinement. Constantly lagging freezing up, never problem I got level. It's hardly playable, though I keep trying hoping get better, luck.",Positive,0.101666667,0.415
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,Been stuck since came out! I love all. But goes back something I already completed I waste time energy! Really annoying. I like get 9 stars open class get 5 stars opened. It takes long time I wait I forget try get five stars. It makes want play tbh.,Negative,-0.1,0.4
Harry Potter: Hogwarts Mystery,I thinks odd nothing improve get game completed available levels. This waiting able participate current events really sucks puts us disadvantage. There simply nothing do... But wait. Please fix this.,Positive,0.004761905,0.390306122
Harry Potter: Hogwarts Mystery,"Even wait 4 minutes energy, I like game much. You calculate energy also slows progress - me, that's nice, takes time finish time enjoy! Also temporary quests definitely possible finish without spending money. But can't really choose path - really important story, answers give - maybe get loose house points, story same.",Positive,0.158119658,0.521581197
Harry Potter: Hogwarts Mystery,The reason I like game I love anything Harry Potter. . But try get buy lot energy get next level/year.. It's really worth playing!!,Positive,0.1421875,0.275
Harry Potter: Hogwarts Mystery,"I'm enjoying gameplay, story & mechanics. The latest updates introduced fun ways earn in-game cosmetics, currency & premium currency well. Update: After gem purchase failed, I contacted Devs. They advised contact Google refund payment process failed. They also gave gems goodwill gesture trouble. Nicely handled.",Positive,0.1,0.5
Harry Potter: Hogwarts Mystery,"What could solid game held back energy system nothing new gaming. However, system game particularly unbalanced. Some recommendations would limit amount energy needed progress classes earn stars, or, make energy replenish quickly rate every 1 minute 30 seonds.",Negative,-0.023376623,0.312554113
Harry Potter: Hogwarts Mystery,Interesting story. But amount energy ridiculous. My constantly resets. I wait eight hours adventure load I log says I need wait another 8...getting frustrated game,Negative,-0.186666667,0.486666667
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
Harry Potter: Hogwarts Mystery,"Great game, handles well, I problem. Sometimes (a bit often) I event, I'll certain amount stars I'd leave come back see started star count reduced. It's stunting game progress making wait energy I already used up. This frustrating I want bug fixed. I change rating fixed.",Positive,0.001785714,0.427678571
Harry Potter: Hogwarts Mystery,"Really enjoyed game I learned take every opportunity try make pay real money buy gems energy. They make hard case dueling impossible complete without spending game money. I mind slow updates I mostly play pass time. I hope game learn it's, time, many problems.",Negative,-0.059848485,0.503787879
Harry Potter: Hogwarts Mystery,"I saw many negative reviews I almost game, I love HP. I able play least 20 min. energy became problem, I RL stuff came back game find full energy. This game fantastic graphics, engaging UI, plotline potential. And free! I think complaints stem expecting much. Don't binge game. Use short time-killer intermittently.",Positive,0.067647059,0.504411765
Harry Potter: Hogwarts Mystery,"A little frustrating. Im year 4, half way through. Can't go further. Its like game made further. I classes anything. Just says patient",Negative,-0.192361111,0.494444444
Harry Potter: Hogwarts Mystery,"It's great game fact takes waaaaaaaaay long replenish energy start barely energy begin with. Unless super patient game player, get app...it drain bank account.",Positive,0.055555556,0.452777778
Harry Potter: Hogwarts Mystery,"This game amazing. The graphic design good better I've seen mobile game app. The conflicts game make gamer want play more. The creativity characters design personality make game good well. This best mobile game I've ever played. Keep good work Jam City, Inc.",Positive,0.207692308,0.492307692
Harry Potter: Hogwarts Mystery,"Honestly amazing game I'll love story. I given 5, given 4. Here's why, AI awards points houses completely unfair winning house cup literally like dream now. When I commit working many classes possible, night houses go 100 points, there's simply getting 10 points 1 class. I understand game needs challenging, way much.",Positive,0.136363636,0.646103896
Harry Potter: Hogwarts Mystery,nan,nan,nan,nan
HauteLook,nan,nan,nan,nan
HauteLook,"Please let turn notifications. I can't stand decide they're going bombard notifications whether like not. I like app, good way get bad rating get uninstalled get fixed.",Positive,0.033333333,0.488888889
HauteLook,The working me. It would freeze constantly. Uninstalled installed see there's improvement.,Neutral,0,0.333333333
HauteLook,nan,nan,nan,nan
HauteLook,nan,nan,nan,nan
HauteLook,Would nice notifications guys stuff women's time.,Positive,0.6,1
HauteLook,nan,nan,nan,nan
HauteLook,I love store time favorite!,Positive,0.5625,0.8
HauteLook,Thank,Neutral,0,0
HauteLook,"Had 7 items shopping cart, suddenly disappeared warning I adding another item. Now letting add items shopping cart. Tried problem. No way report technical issue online except leave bad review store. Horrible user experience.",Negative,-0.425,0.566666667
HauteLook,Hard find plus size. Gives kids stuff.,Negative,-0.291666667,0.541666667
HauteLook,I want stop receiving notifications together. I would give 5 stars there's way turn,Neutral,0,0
HauteLook,Annoying push notifications can't disabled. The sales repeated again. Navigation issues pressing 'back' phone shopping cart view closed app.,Negative,-0.275,0.325
HauteLook,"I love finding high end designer clothes, shoes, bags, fragrances, home items too, great discounts! Returns easy well! I daily love coming across great finds!",Positive,0.528809524,0.581904762
HauteLook,"Since ""update"" slow slow",Negative,-0.3,0.4
HauteLook,nan,nan,nan,nan
HauteLook,Loved using app!!! I need get shop...,Positive,1,0.8
HauteLook,Wishlist missing,Negative,-0.2,0.05
HauteLook,Great app. Works well.,Positive,0.8,0.75
HauteLook,"Bought defective pants, returned reordered- issue. I love jeans customer wont reimburse fix. Clearly care customers. Deleting",Positive,0.3,0.491666667
HauteLook,"I used love it. But tell longer accept credit cards issued USA!!!! So issued, according them??? Then say pay paypal, I try thay, allow either. I buying years. So, now??",Positive,1,0.6
HauteLook,Didn't receive package I contacted costumer resolve problem I lost money stuff never buying store,Neutral,0,0
HauteLook,"I like it, fix notifications? Mine stuck female, I'm dude.",Neutral,0,0.166666667
HauteLook,What's going everything looks like got ran car,Neutral,0,0
HauteLook,Beautiful stuff easy I love things I got hautelook,Positive,0.594444444,0.811111111
HauteLook,nan,nan,nan,nan
HauteLook,They amazing selection!,Positive,0.75,0.9
HauteLook,nan,nan,nan,nan
HauteLook,Cool,Positive,0.35,0.65
HauteLook,"Can't turn daily push notifications. Tried uninstalling reinstalled, issue. Will uninstall I want notifications annoying.",Negative,-0.4,0.45
HauteLook,Passwords reset ridiculous. Tedious. Frustrating. Just wanted spend money. Never,Negative,-0.411111111,0.966666667
HauteLook,Disappointed notifications customizable show relevant me. Only shows woman's clothing brands notification. It used show male brands.,Negative,-0.0875,0.6875
HauteLook,"I love works promised, way stop 3 random notifications day remain 3star application...",Neutral,0,0.55
